country,founded,id,industry,linkedin_url,city,name,state,size,website,lat,lng
nigeria,2015,snowfox-nigeria,education management,linkedin.com/company/snowfox-nigeria,lekki,snowfox nigeria,lagos,201-500,snowfoxng.com,,
nigeria,2015,afa-sportswear,sporting goods,linkedin.com/company/afa-sportswear,,afa sports,lagos,51-200,afasportswear.com,,
nigeria,2015,doneshoes,internet,linkedin.com/company/doneshoes,lagos,creative web solution,lagos,1-10,doneshoes.com,6.455,3.3841
nigeria,2015,zonca-global-investment-ltd,,linkedin.com/company/zonca-global-investment-ltd,,zonca global investment ltd,lagos,51-200,zoncaglobal.com,,
nigeria,2015,teedesign-plu,graphic design,linkedin.com/company/teedesign-plu,,teedesign_plu,oyo,1-10,,,
nigeria,2015,realboss-ltd,real estate,linkedin.com/company/realboss-ltd,gbagada,realboss ltd,lagos,1-10,realbossltd.com,,
nigeria,2015,hillbridge-consulting,management consulting,linkedin.com/company/hillbridge-consulting,lekki,hillbridge consulting,lagos,1-10,hillbridgeconsulting.com,,
nigeria,2015,cave-post,,linkedin.com/company/cave-post,,cave post,lagos,1-10,cavepostpro.com,,
nigeria,2015,rubiqube-limited,broadcast media,linkedin.com/company/rubiqube-limited,lagos,rubiqube limited,lagos,1-10,therubiqube.com,6.455,3.3841
nigeria,2015,cedarstrip-investment-llc-cilco-,real estate,linkedin.com/company/cedarstrip-investment-llc-cilco-,lagos,cedarstrip investment llc (cilco),lagos,11-50,,6.455,3.3841
nigeria,2015,mentapps,information technology and services,linkedin.com/company/mentapps,ikeja,mentapp solution,lagos,1-10,mentapps.com,6.6,3.35
nigeria,2015,jennifer-okorie-foundation,,linkedin.com/company/jennifer-okorie-foundation,,jennifer okorie foundation,lagos,1-10,jenniferokoriefoundation.com,,
nigeria,2015,vines-realty-properties-ltd,real estate,linkedin.com/company/vines-realty-properties-ltd,lekki,vines realty ltd,lagos,11-50,vinesrealtyng.com,,
nigeria,2015,purple-pearl-consulting-ltd-,marketing and advertising,linkedin.com/company/purple-pearl-consulting-ltd-,ikoyi,purple pearl consulting ltd.,lagos,1-10,purplepearlng.com,6.4525,3.4358
nigeria,2015,silvercloud-travels-and-tours-limited,airlines/aviation,linkedin.com/company/silvercloud-travels-and-tours-limited,maryland,silvercloud travels and tours limited,lagos,1-10,silvercloudtravelsandtours.com,,
nigeria,2015,baohub-consults,,linkedin.com/company/baohub-consults,ibadan,baohub consults,oyo,11-50,baohubconsults.com.ng,7.3964,3.9167
nigeria,2015,cemex-portals-limited,construction,linkedin.com/company/cemex-portals-limited,lagos,cemex portals limited,lagos,11-50,cemexportals.com,6.455,3.3841
nigeria,2015,harleshomes,real estate,linkedin.com/company/harleshomes,lagos,harleshomes,lagos,1-10,harlesrealestate.com,6.455,3.3841
nigeria,2015,geoinfotech-ng,information technology and services,linkedin.com/company/geoinfotech-ng,lagos,geoinfotech,lagos,201-500,geoinfotech.ng,6.455,3.3841
nigeria,2015,packmyload-com,internet,linkedin.com/company/packmyload-com,surulere,packmyload.com,lagos,1-10,packmyload.com,6.5015,3.3581
nigeria,2015,spurtsolutionsconsulting,management consulting,linkedin.com/company/spurtsolutionsconsulting,,spurt!,lagos,11-50,spurt.solutions,,
nigeria,2015,pi-recruiters,,linkedin.com/company/pi-recruiters,surulere,pi recruiters,lagos,11-50,pirecruiters.com,6.5015,3.3581
nigeria,2015,a-a-akiode-co,financial services,linkedin.com/company/a-a-akiode-co,,a.a.akiode & co.,lagos,1-10,,,
nigeria,2015,gidi-virtual-tours,marketing and advertising,linkedin.com/company/gidi-virtual-tours,olowora,gidi virtual tours,lagos,1-10,gidivirtualtours.com,,
nigeria,2015,lotus-properties-ltd,real estate,linkedin.com/company/lotus-properties-ltd,ikeja,lotus properties ltd,lagos,1-10,lotusproperties.com.ng,6.6,3.35
nigeria,2015,aella-credit,financial services,linkedin.com/company/aella-credit,,aella credit,lagos,11-50,aellacredit.com,,
nigeria,2015,felix-crown-fotografi,photography,linkedin.com/company/felix-crown-fotografi,lagos,felix crown fotografi,lagos,1-10,felixcrown.com,6.455,3.3841
nigeria,2015,77-car-services-limited,automotive,linkedin.com/company/77-car-services-limited,,77 car services limited,lagos,11-50,77carservices.com,,
nigeria,2015,moha-industries,information technology and services,linkedin.com/company/moha-industries,lagos,moha industries,lagos,11-50,mohaindustries.com,6.455,3.3841
nigeria,2015,zikokomag,media production,linkedin.com/company/zikokomag,lagos,zikoko,lagos,11-50,zikoko.com,6.455,3.3841
nigeria,2015,peakwaregroup,business supplies and equipment,linkedin.com/company/peakwaregroup,,peakware group,lagos,11-50,peakwaregroup.com,,
nigeria,2015,viande-d-entreprise,food & beverages,linkedin.com/company/viande-d-entreprise,,viande d'entreprise,lagos,11-50,viande.biz,,
nigeria,2015,servicorenigeria,professional training & coaching,linkedin.com/company/servicorenigeria,lagos,servicore nigeria ltd,lagos,1-10,servicoreng.com,6.455,3.3841
nigeria,2015,dreamspaceng,real estate,linkedin.com/company/dreamspaceng,,dream space,lagos,11-50,dreamspaceng.com,,
nigeria,2015,thelightinghaus,,linkedin.com/company/thelightinghaus,,thelightinghaus,lagos,1-10,thelightinghaus.com,,
nigeria,2015,the-startup-place-limited,management consulting,linkedin.com/company/the-startup-place-limited,surulere,the startup place limited,lagos,1-10,thestartupplaceng.com,6.5015,3.3581
nigeria,2015,solstice-height-global,,linkedin.com/company/solstice-height-global,ikeja,solstice height global,lagos,1-10,solsticeheight.com,6.6,3.35
nigeria,2015,energen-integrated-services-limited,,linkedin.com/company/energen-integrated-services-limited,lagos,energen integrated services limited,lagos,51-200,energenintegrated.com,6.455,3.3841
nigeria,2015,teekayandhenry,hospitality,linkedin.com/company/teekayandhenry,,teekay & henry,lagos,1-10,teekayandhenry.com,,
nigeria,2015,advic-farms-allied-services,farming,linkedin.com/company/advic-farms-allied-services,ado-ekiti,advic farms & allied services,ekiti,1-10,,,
nigeria,2015,compass-hr-partners,human resources,linkedin.com/company/compass-hr-partners,,compass hr partners,lagos,11-50,chrpartners@gmail.com,,
nigeria,2015,ceayama-software-solution,computer software,linkedin.com/company/ceayama-software-solution,ikeja,ceayama software solution,lagos,1-10,,6.6,3.35
nigeria,2015,c24limited,financial services,linkedin.com/company/c24limited,ikeja,c24limited,lagos,11-50,c24.ng,6.6,3.35
nigeria,2015,bolac-technologies,,linkedin.com/company/bolac-technologies,ibadan,bolac technologies,oyo,201-500,bashiruabubakar.com,7.3964,3.9167
nigeria,2015,team-apt,computer software,linkedin.com/company/team-apt,lagos,team apt,lagos,11-50,teamapt.com,6.455,3.3841
nigeria,2015,nigeria-real-estate-investment-&-exhibition,real estate,linkedin.com/company/nigeria-real-estate-investment-&-exhibition,,nigeria real estate investment & exhibition,lagos,1-10,nreie.com,,
nigeria,2015,fiberone,telecommunications,linkedin.com/company/fiberone,ikeja,fiberone broadband,lagos,51-200,fob.ng,6.6,3.35
nigeria,2015,nownowapp-nigeria,financial services,linkedin.com/company/nownowapp-nigeria,,nownow nigeria,lagos,51-200,nownow.ng,,
nigeria,2015,dini-technologies,,linkedin.com/company/dini-technologies,,dini technologies,oyo,11-50,dinitechnologies.com.ng,,
nigeria,2015,krosk-partners-limited,capital markets,linkedin.com/company/krosk-partners-limited,lekki,krosk partners limited,lagos,1-10,kroskpartners.com,,
nigeria,2015,trueblue-cleaning-services,facilities services,linkedin.com/company/trueblue-cleaning-services,,trueblue cleaning services,lagos,11-50,truebluenigeria.com,,
nigeria,2015,2d-and-3d-designers,,linkedin.com/company/2d-and-3d-designers,ibadan,2d and 3d designers,oyo,1-10,tuplea.com.ng,7.3964,3.9167
nigeria,2015,colfordenergy,,linkedin.com/company/colfordenergy,,colford energy limited,lagos,11-50,colfordenergy.com,,
nigeria,2015,rocksplot-inc.,professional training & coaching,linkedin.com/company/rocksplot-inc.,ikeja,rocksplot company,lagos,1-10,rocksplot.com,6.6,3.35
nigeria,2015,mieza-sports-management,sports,linkedin.com/company/mieza-sports-management,,mieza sports management,lagos,1-10,miezasports.com,,
nigeria,2015,magnus-studios,media production,linkedin.com/company/magnus-studios,lekki,magnus studios,lagos,1-10,magnusstudios.com.ng,,
nigeria,2015,itpo-nigeria,international trade and development,linkedin.com/company/itpo-nigeria,,unido itpo nigeria,lagos,1-10,,,
nigeria,2015,leoburnettlagos,marketing and advertising,linkedin.com/company/leoburnettlagos,ikeja,leo burnett lagos,lagos,51-200,leoburnett.com.ng,6.6,3.35
nigeria,2015,tagetmedia,marketing and advertising,linkedin.com/company/tagetmedia,lagos,taget media,lagos,1-10,tagetmedia.com,6.455,3.3841
nigeria,2015,huntsville-technology-ltd,,linkedin.com/company/huntsville-technology-ltd,,huntsville technology ltd,lagos,1-10,huntsvilletech.com.ng,,
nigeria,2015,oakwoodgroups,real estate,linkedin.com/company/oakwoodgroups,aja,oakwood groups,lagos,1-10,oakwoodgroups.com,,
nigeria,2015,qservers-network-limited,internet,linkedin.com/company/qservers-network-limited,ikeja,qservers network limited,lagos,11-50,qservers.net,6.6,3.35
nigeria,2015,stepwise-international-training-services-limited,professional training & coaching,linkedin.com/company/stepwise-international-training-services-limited,,stepwise international training services (sits) limited,lagos,1-10,stepwisetraining.com,,
nigeria,2015,nukreationzltd,printing,linkedin.com/company/nukreationzltd,shomolu,nukreationz printing solutions,lagos,11-50,nukreationz.com.ng,,
nigeria,2015,ten-africa,motion pictures and film,linkedin.com/company/ten-africa,lekki,ten (the entertainment network) africa,lagos,1-10,tenafrica.tv,,
nigeria,2015,dakinta-jose-engineering-company-ltd,,linkedin.com/company/dakinta-jose-engineering-company-ltd,ikeja,dakinta jose engineering company ltd.,lagos,1-10,dakintajosecompany.com,6.6,3.35
nigeria,2015,team7project,education management,linkedin.com/company/team7project,ikeja,team7project - youth technology development centre,lagos,1-10,team7project.org,6.6,3.35
nigeria,2015,studioelementals,architecture & planning,linkedin.com/company/studioelementals,lekki,studio elementals,lagos,1-10,studioelementals.com,,
nigeria,2015,pec-balloons-and-events,events services,linkedin.com/company/pec-balloons-and-events,lagos,pec balloons and events,lagos,1-10,peceventsng.com,6.455,3.3841
nigeria,2015,freblesolutionsngltd,information technology and services,linkedin.com/company/freblesolutionsngltd,lagos,frebles solutions limited,lagos,1-10,freblesolutionsng.com,6.455,3.3841
nigeria,2015,premium-i-t,information technology and services,linkedin.com/company/premium-i-t,,premium i t,lagos,1-10,premiumit.com.ng,,
nigeria,2015,kennietech,,linkedin.com/company/kennietech,ibadan,kennie tech,oyo,501-1000,kennietech.com.ng,7.3964,3.9167
nigeria,2015,hyparxis-integrated-solutions-limited,information technology and services,linkedin.com/company/hyparxis-integrated-solutions-limited,,hyparxis integrated solutions limited,lagos,1-10,hyparxissolutions.com,,
nigeria,2015,redox-global-links-limited,logistics and supply chain,linkedin.com/company/redox-global-links-limited,ikeja,redoxcorp shipping & logistics limited,lagos,51-200,redoxcorp.com,6.6,3.35
nigeria,2015,ifitness-centre-ltd,"health, wellness and fitness",linkedin.com/company/ifitness-centre-ltd,badore,ifitness centre ltd,lagos,51-200,,,
nigeria,2015,suavally-ltd,facilities services,linkedin.com/company/suavally-ltd,ikeja,suavally ltd,lagos,1-10,suavally.com,6.6,3.35
nigeria,2015,healthempowermentandlivelihoodpromotioninitiative,non-profit organization management,linkedin.com/company/healthempowermentandlivelihoodpromotioninitiative,lagos,health empowerment and livelihood promotion initiative,lagos,11-50,helpinitiative.org,6.455,3.3841
nigeria,2015,digital-design247,,linkedin.com/company/digital-design247,ajah,digital design247,lagos,11-50,digitaldesign247.com,,
nigeria,2015,smahilehub,design,linkedin.com/company/smahilehub,ikeja,smahile hub,lagos,11-50,smahile.com,6.6,3.35
nigeria,2015,titania-lighting-services,consumer services,linkedin.com/company/titania-lighting-services,lagos,titania lighting services,lagos,1-10,titanialighting.com,6.455,3.3841
nigeria,2015,upward-life-global-limited,,linkedin.com/company/upward-life-global-limited,lekki,upward life global limited,lagos,501-1000,,,
nigeria,2015,country-fresh-bakery-nigeria,food production,linkedin.com/company/country-fresh-bakery-nigeria,ojodu,country fresh bakery nigeria,lagos,11-50,countryfresh.ng,,
nigeria,2015,enterprise-hill,accounting,linkedin.com/company/enterprise-hill,agege,enterprise hill,lagos,1-10,enterprise-hill.com,6.6219,3.3258
nigeria,2015,maxdotng,transportation/trucking/railroad,linkedin.com/company/maxdotng,lagos,max.ng,lagos,51-200,max.ng,6.455,3.3841
nigeria,2015,dipolediamond,information technology and services,linkedin.com/company/dipolediamond,gbagada,dipolediamond,lagos,1-10,dipolediamond.com,,
nigeria,2015,edubox-global,,linkedin.com/company/edubox-global,,edubox global,lagos,1-10,edubox.global,,
nigeria,2015,gr8tmindscontractorltd,architecture & planning,linkedin.com/company/gr8tmindscontractorltd,abeokuta,gr8tmindscontractorltd,ogun,1-10,,,
nigeria,2015,onasislinkresource,marketing and advertising,linkedin.com/company/onasislinkresource,lagos,onasis link resource,lagos,51-200,onasisltd.com,6.455,3.3841
nigeria,2015,islam-religion-guardian,information services,linkedin.com/company/islam-religion-guardian,lagos,islam religion guardian,lagos,1-10,islamreligionguardian.com,6.455,3.3841
nigeria,2015,impact-impression-publishers,,linkedin.com/company/impact-impression-publishers,,impact impression publishers,lagos,1-10,impactimpression.com.ng,,
nigeria,2015,royal-gem-auto-care-nig-ltd,,linkedin.com/company/royal-gem-auto-care-nig-ltd,,royal gem auto care nigeria limited,lagos,11-50,,,
nigeria,2015,snapcredit,financial services,linkedin.com/company/snapcredit,,snapcredit,lagos,11-50,snapcredit.com.ng,,
nigeria,2015,gensol-ltd,management consulting,linkedin.com/company/gensol-ltd,lagos,gensol ltd,lagos,1-10,gensolltd.com,6.455,3.3841
nigeria,2015,beejao-infosolutions,information technology and services,linkedin.com/company/beejao-infosolutions,,beejao infosolutions,lagos,11-50,beejaoinfo.com,,
nigeria,2015,behi-crafts-africa,,linkedin.com/company/behi-crafts-africa,obalende,behi crafts africa,lagos,1-10,behicrafts.africa,,
nigeria,2015,naija-startups,program development,linkedin.com/company/naija-startups,,naija startups,lagos,1-10,naijastartups.co,,
nigeria,2015,avida-media-limited,marketing and advertising,linkedin.com/company/avida-media-limited,surulere,avida media limited,lagos,11-50,avidamedia.com.ng,6.5015,3.3581
nigeria,2015,vendorfy,information technology and services,linkedin.com/company/vendorfy,lekki,vendorfy,lagos,51-200,vendorfy.net,,
nigeria,2015,mobizone-nigeria,broadcast media,linkedin.com/company/mobizone-nigeria,lagos,mobizone nigeria,lagos,1-10,mobizone.ng,6.455,3.3841
nigeria,2015,afrominima,,linkedin.com/company/afrominima,,afrominima,lagos,1-10,linktr.ee/afrominima,,
nigeria,2015,fueledup,oil & energy,linkedin.com/company/fueledup,,fueledup,lagos,1-10,fueled.co,,
nigeria,2015,cregital,marketing and advertising,linkedin.com/company/cregital,surulere,cregital,lagos,11-50,cregital.com,6.5015,3.3581
nigeria,2015,the-dorcas-cancer-foundation,non-profit organization management,linkedin.com/company/the-dorcas-cancer-foundation,lagos,the dorcas cancer foundation,lagos,1-10,tdf.ng,6.455,3.3841
nigeria,2015,peniel-metropolitan-ltd,,linkedin.com/company/peniel-metropolitan-ltd,lagos,peniel metropolitan ltd,lagos,11-50,penielmetroplolitan.com,6.455,3.3841
nigeria,2015,light-academy-tutors,,linkedin.com/company/light-academy-tutors,lagos,light academy tutors,lagos,11-50,lightcademytutors.com.ng,6.455,3.3841
nigeria,2015,c2m-solution-limited,management consulting,linkedin.com/company/c2m-solution-limited,lagos,concept to market (c2m) solution limited,lagos,11-50,c2msolution.com,6.455,3.3841
nigeria,2015,grozzr,consumer goods,linkedin.com/company/grozzr,lagos,grozzr,lagos,1-10,grozzr.com,6.455,3.3841
nigeria,2015,modeezinnovationeclectic-limited,,linkedin.com/company/modeezinnovationeclectic-limited,festac town,modeez innovation eclectic limited,lagos,1-10,modeez-innovation-eclectic-limited.business.site,6.4697,3.283
nigeria,2015,osogbo-central-hospital,,linkedin.com/company/osogbo-central-hospital,osogbo,osogbo central hospital,osun,51-200,osogbocentralhospital.com.ng,,
nigeria,2015,surulerelove,online media,linkedin.com/company/surulerelove,surulere,surulerelove,lagos,1-10,linktr.ee/surulerelove,6.5015,3.3581
nigeria,2015,olive-multi-specialist-hospital,hospital & health care,linkedin.com/company/olive-multi-specialist-hospital,,olive multi-specialist hospital,lagos,51-200,olivemultispecialist.com,,
nigeria,2015,kaaf-medical-laboratory-and-maternity-centre,hospital & health care,linkedin.com/company/kaaf-medical-laboratory-and-maternity-centre,,kaaf medical laboratory and maternity centre,lagos,11-50,kaafmaternity.com.ng,,
nigeria,2015,youngnigerian,online media,linkedin.com/company/youngnigerian,,youngnigerian.com,lagos,1-10,youngnigerian.com,,
nigeria,2015,africa-business-radio,broadcast media,linkedin.com/company/africa-business-radio,,africa business radio,lagos,1-10,africabusinessradio.com,,
nigeria,2015,thevapo,airlines/aviation,linkedin.com/company/thevapo,lagos,thevapo,lagos,11-50,thevapo.net,6.455,3.3841
nigeria,2015,jet-recruitment-professionals,human resources,linkedin.com/company/jet-recruitment-professionals,lagos,jet recruitment professionals,lagos,1-10,jetrecruitmentng.com,6.455,3.3841
nigeria,2015,bdr-media,,linkedin.com/company/bdr-media,lekki,bdr media,lagos,1-10,bergederiviere.com,,
nigeria,2015,vivacinemas,entertainment,linkedin.com/company/vivacinemas,lekki,viva cinemas,lagos,201-500,,,
nigeria,2015,pacbattery,renewables & environment,linkedin.com/company/pacbattery,,"pridham auto center (p.a.c) limited (battery, automobile and energy solutions)",lagos,11-50,pacbatteryguys.com,,
nigeria,2015,careerpedia-nigeria,education management,linkedin.com/company/careerpedia-nigeria,,careerpedia nigeria,lagos,1-10,careerpedia.ng,,
nigeria,2015,hy-initiative-limited,higher education,linkedin.com/company/hy-initiative-limited,lekki,hy-initiative limited,lagos,1-10,hy-initiative.com,,
nigeria,2015,ntel,telecommunications,linkedin.com/company/ntel,,ntel,lagos,1001-5000,ntel.com.ng,,
nigeria,2015,healthcare-leadership-academy,hospital & health care,linkedin.com/company/healthcare-leadership-academy,lagos,healthcare leadership academy,lagos,1-10,hlaafrica.org,6.455,3.3841
nigeria,2015,ars-conference-services,events services,linkedin.com/company/ars-conference-services,lagos,ars conference services,lagos,1-10,ars.com.ng,6.455,3.3841
nigeria,2015,veritasihomes,real estate,linkedin.com/company/veritasihomes,lekki,veritasi homes and properties,lagos,11-50,veritasihomes.com,,
nigeria,2015,criscore-oilfield-services,,linkedin.com/company/criscore-oilfield-services,,criscore oilfield services,lagos,11-50,criscore.net,,
nigeria,2015,novajintroserve,information technology and services,linkedin.com/company/novajintroserve,lagos,novaji introserve,lagos,11-50,novajii.com,6.455,3.3841
nigeria,2015,milk-and-honey-gourmet-services,food & beverages,linkedin.com/company/milk-and-honey-gourmet-services,lagos,milk and honey gourmet services,lagos,11-50,mandhgourmet.com,6.455,3.3841
nigeria,2015,prepa-spantom-technologies-ltd-,e-learning,linkedin.com/company/prepa-spantom-technologies-ltd-,lagos,prepa(spantom technologies ltd),lagos,1-10,prepaapp.com,6.455,3.3841
nigeria,2015,bukihq-media,public relations and communications,linkedin.com/company/bukihq-media,lekki,bukihq media,lagos,1-10,media.bukihq.com,,
nigeria,2015,income-tutors,investment management,linkedin.com/company/income-tutors,yaba,income tutors,lagos,10001+,incometutors.com.ng,,
nigeria,2015,jee-client-services,management consulting,linkedin.com/company/jee-client-services,,jee client services,lagos,1-10,jcs.ng,,
nigeria,2015,pier-one-explorer-travel-and-tours-ltd,"leisure, travel & tourism",linkedin.com/company/pier-one-explorer-travel-and-tours-ltd,lagos,pier one explorer travel and tours ltd,lagos,11-50,pieroneexplorer.com,6.455,3.3841
nigeria,2015,zempire-homes,real estate,linkedin.com/company/zempire-homes,ojo,cardone homes,lagos,1-10,,6.4612,3.1647
nigeria,2015,talibrickspr,real estate,linkedin.com/company/talibrickspr,ikeja,talibricks properties,lagos,11-50,taligroup.net,6.6,3.35
nigeria,2015,kpie,,linkedin.com/company/kpie,lekki,kpie,ondo,11-50,,,
nigeria,2015,birthe,events services,linkedin.com/company/birthe,,birthe,lagos,1-10,,,
nigeria,2015,metrobit-technologies-limited,telecommunications,linkedin.com/company/metrobit-technologies-limited,ibadan,metrobit technologies limited,oyo,1-10,metrobitech.com,7.3964,3.9167
nigeria,2015,skylight-construction-company-ltd,construction,linkedin.com/company/skylight-construction-company-ltd,ikorodu,skylight construction limited,lagos,51-200,skylight-construction-nigeria-limited.business.site,,
nigeria,2015,reyes-solutions,,linkedin.com/company/reyes-solutions,ikoyi,reyes definido solutions,lagos,1-10,reyesdefinido.com,6.4525,3.4358
nigeria,2015,halbond-services,construction,linkedin.com/company/halbond-services,lekki,halbond services,lagos,11-50,halbond-ng.com,,
nigeria,2015,petro-tracking-services-limited,oil & energy,linkedin.com/company/petro-tracking-services-limited,yaba,petro -tracking services limited,lagos,11-50,petrotrackingserviceltd.com.ng,,
nigeria,2015,nuropel-africa,information technology and services,linkedin.com/company/nuropel-africa,ikeja,nuropel africa ltd,lagos,1-10,nuropel.com,6.6,3.35
nigeria,2015,chebani-group,marketing and advertising,linkedin.com/company/chebani-group,,chebani group,lagos,1-10,chebanigroup.com,,
nigeria,2015,dasfana-nigeria,farming,linkedin.com/company/dasfana-nigeria,ikorodu,dasfana nigeria,lagos,1-10,,,
nigeria,2015,locke-and-pewter-public-relations,public relations and communications,linkedin.com/company/locke-and-pewter-public-relations,ikoyi,locke and pewter public relations,lagos,1-10,lockeandpewter.com,6.4525,3.4358
nigeria,2015,powerpro-company-limited,retail,linkedin.com/company/powerpro-company-limited,lagos,powerpro company limited,lagos,11-50,powerpro.ng,6.455,3.3841
nigeria,2015,the-turbo-group,management consulting,linkedin.com/company/the-turbo-group,,the turbo group,lagos,11-50,turbogroupng.com,,
nigeria,2015,vi-m-professional-solutions,accounting,linkedin.com/company/vi-m-professional-solutions,isolo,vi-m professional solutions,lagos,11-50,vi-m.com,,
nigeria,2015,practikus-academy,information technology and services,linkedin.com/company/practikus-academy,oshodi,practikus consilia,lagos,1-10,practikusacademy.com,6.555,3.3436
nigeria,2015,macanalytic,,linkedin.com/company/macanalytic,agege,macanalytic,lagos,1-10,,6.6219,3.3258
nigeria,2015,tway-media,marketing and advertising,linkedin.com/company/tway-media,maryland,tway media,lagos,1-10,twaymedia.com,,
nigeria,2015,suxcity-music,,linkedin.com/company/suxcity-music,mafoluku,suxcity music,lagos,11-50,suxcity.com,,
nigeria,2015,stark-and-lannisters,,linkedin.com/company/stark-and-lannisters,maryland,stark and lannisters,lagos,1-10,starkandlannisters.com.ng,,
nigeria,2015,acclio-creative-solutions,information technology and services,linkedin.com/company/acclio-creative-solutions,lekki,acclio,lagos,1-10,acclio.com,,
nigeria,2015,itworx-consulting-limited,information technology and services,linkedin.com/company/itworx-consulting-limited,magodo,itworx consulting limited,lagos,11-50,itworx-ng.com,,
nigeria,2015,motomedia-reflomax-limited,,linkedin.com/company/motomedia-reflomax-limited,lagos,motomedia reflomax limited,lagos,11-50,motomedia-group.com,6.455,3.3841
nigeria,2015,chudifu-projects,management consulting,linkedin.com/company/chudifu-projects,,chudifu projects,lagos,1-10,chudifuprojects.com,,
nigeria,2015,muyik,computer software,linkedin.com/company/muyik,ejigbo,muyik software and music company,lagos,1-10,muyik.com,,
nigeria,2015,makisode-group,,linkedin.com/company/makisode-group,lagos,makisode group,lagos,11-50,makisode.com.ng,6.455,3.3841
nigeria,2015,flaccon-global,market research,linkedin.com/company/flaccon-global,,flaccon global,lagos,501-1000,flaccon.com,,
nigeria,2015,beaucrest-energy-limited,oil & energy,linkedin.com/company/beaucrest-energy-limited,,beaucrest energy limited,lagos,11-50,beaucrestenergy.com,,
nigeria,2015,taig-online-solutions,marketing and advertising,linkedin.com/company/taig-online-solutions,ikeja,taig online solutions,lagos,1-10,taigonlinesolutions.com,6.6,3.35
nigeria,2015,reddint-scientific-ventures,,linkedin.com/company/reddint-scientific-ventures,osogbo,reddint scientific ventures,osun,1-10,reddintscientific.com,,
nigeria,2015,fhs-medical-consulting,,linkedin.com/company/fhs-medical-consulting,ikoyi,fhs medical consulting limited,lagos,1-10,fhsnigeria.com.ng,6.4525,3.4358
nigeria,2015,shankskonsult,research,linkedin.com/company/shankskonsult,ibadan,shanks konsult,oyo,1-10,shankskonsult.com,7.3964,3.9167
nigeria,2015,track-it-ltd,information technology and services,linkedin.com/company/track-it-ltd,surulere,track it ltd,lagos,11-50,trackit.com.ng,6.5015,3.3581
nigeria,2015,pathheraldushers,events services,linkedin.com/company/pathheraldushers,abeokuta,path herald ushers,ogun,1-10,instagram.com/pathheraldushers,,
nigeria,2015,magenta-residential,real estate,linkedin.com/company/magenta-residential,,magenta residential,lagos,11-50,magentaresidential.com,,
nigeria,2015,vistern-distribution,construction,linkedin.com/company/vistern-distribution,lekki,vistern group,lagos,51-200,visterngroup.com,,
nigeria,2015,hi-impact-planet,entertainment,linkedin.com/company/hi-impact-planet,,hi-impact planet,ogun,201-500,hi-impactplanet.com,,
nigeria,2015,notabene-digital,marketing and advertising,linkedin.com/company/notabene-digital,ikeja,notabene digital,lagos,1-10,notabene.com.ng,6.6,3.35
nigeria,2015,precious-green-stone-schools,,linkedin.com/company/precious-green-stone-schools,satellite town,precious greenstone private schools,lagos,1-10,preciousgreenstoneschools.com,,
nigeria,2015,crescita-human-capital-limited,human resources,linkedin.com/company/crescita-human-capital-limited,lagos,crescita hcl,lagos,1-10,crescitahcl.com,6.455,3.3841
nigeria,2015,hubgrid-management-company-limited,information technology and services,linkedin.com/company/hubgrid-management-company-limited,ketu,hubgrid management company limited,lagos,11-50,hubgrid.com.ng,,
nigeria,2015,begonia-hotel-ilora-oyo-state,hospitality,linkedin.com/company/begonia-hotel-ilora-oyo-state,ilora,"begonia hotel, ilora, oyo state",oyo,51-200,begoniahotel.com,,
nigeria,2015,royal-jatoz-garden,events services,linkedin.com/company/royal-jatoz-garden,,royal jatoz garden,lagos,11-50,royaljatozgarden.com,,
nigeria,2015,tradedepot,retail,linkedin.com/company/tradedepot,,tradedepot,lagos,51-200,tradedepot.co,,
nigeria,2015,catalystresource,,linkedin.com/company/catalystresource,lagos,catalyst innovations and network,lagos,1-10,mw.lt,6.455,3.3841
nigeria,2015,ayalo-ng,internet,linkedin.com/company/ayalo-ng,ikeja,ayalo online,lagos,1-10,ayalo.com.ng,6.6,3.35
nigeria,2015,leadway-digital-solution-consult,,linkedin.com/company/leadway-digital-solution-consult,ibadan,leadway digital solution consult,oyo,1-10,leadwaydigitalconsult.com,7.3964,3.9167
nigeria,2015,theladypainter,arts and crafts,linkedin.com/company/theladypainter,lekki,the lady painter,ondo,1-10,theladypainterng.com,,
nigeria,2015,buffer-africa,information technology and services,linkedin.com/company/buffer-africa,maryland,buffer,lagos,11-50,buffer.media,,
nigeria,2015,divine-ag-solutions-ltd,staffing and recruiting,linkedin.com/company/divine-ag-solutions-ltd,ikeja,divine ag solutions ltd,lagos,1-10,,6.6,3.35
nigeria,2015,sendpadii-limited,consumer services,linkedin.com/company/sendpadii-limited,ikeja,sendpadii,lagos,1-10,sendpadii.com,6.6,3.35
nigeria,2015,fatoldtechnologies,,linkedin.com/company/fatoldtechnologies,ikeja,fatold technologies,lagos,1-10,fatoldtechnologies.com,6.6,3.35
nigeria,2015,danbel-properties-and-investments-ltd,real estate,linkedin.com/company/danbel-properties-and-investments-ltd,lagos,danbel properties and investments ltd,lagos,1-10,danbelinvestmentltd.com,6.455,3.3841
nigeria,2015,trapezoid-limited,security and investigations,linkedin.com/company/trapezoid-limited,ikeja,trapezoid limited,lagos,1-10,trapezoidlimited.com,6.6,3.35
nigeria,2015,techquest-africa,information technology and services,linkedin.com/company/techquest-africa,,techquest stem academy,lagos,11-50,techquestcamp.com,,
